file,line,markup,coverage
frontend/pages/finance_dept.php,274,"<input type=""date"" id=""txnDate"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,277,"<select id=""txnMethod"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,279,"<input id=""txnReceipt"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,283,"<input id=""txnMemberSearch"" class=""school-input"" type=""search"" autocomplete=""off"" placeholder=""Search name, phone, or member code"" data-member-picker-target=""txnMember"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,284,"<select id=""txnMember"" class=""school-input"" data-optional=""true"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,286,"<button class=""btn-primary"" onclick=""Finance.saveTxn()"" style=""width:100%;justify-content:center"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,295,"<button onclick=""modal('feeModal',false)"" style=""background:none;border:none;color:var(--school-text-dim);font-size:1.25rem;cursor:pointer"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,299,"<input id=""feeMemberSearch"" class=""school-input"" type=""search"" autocomplete=""off"" placeholder=""Search name, phone, or member code"" data-member-picker-target=""feeMember"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,300,"<select id=""feeMember"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,303,"<input type=""number"" id=""feeAmt"" class=""school-input"" step=""0.01"" min=""0"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,304,"<select id=""feeType"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,307,"<input type=""number"" id=""feeMonth"" class=""school-input"" min=""1"" max=""13"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,308,"<input type=""number"" id=""feeEcYear"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,310,"<select id=""feePayStatus"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,311,"<button class=""btn-primary"" onclick=""Finance.saveFee()"" style=""width:100%;justify-content:center"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,320,"<button onclick=""modal('catModal',false)"" style=""background:none;border:none;color:var(--school-text-dim);font-size:1.25rem;cursor:pointer"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,322,"<input id=""catName"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,323,"<select id=""catType"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,324,"<input id=""catDesc"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,325,"<button class=""btn-primary"" onclick=""Finance.saveCat()"" style=""width:100%;justify-content:center"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,332,"<button class=""school-bottom-nav-btn active"" data-section=""dashboard"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,333,"<button class=""school-bottom-nav-btn"" data-section=""income"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,334,"<button class=""school-bottom-nav-btn"" data-section=""expense"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,335,"<button class=""school-bottom-nav-btn"" data-section=""fees"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,336,"<button class=""school-bottom-nav-btn"" data-section=""categories"">",source-indexed; NOT individually click-certified
frontend/pages/finance_dept.php,337,"<button class=""school-bottom-nav-btn"" data-section=""reports"">",source-indexed; NOT individually click-certified
frontend/pages/login.php,37,"<form id=""loginForm"" method=""post"" action=""<?= e(ssms_app_url('backend/auth/login.php')) ?>",source-indexed; NOT individually click-certified
frontend/pages/login.php,38,"<input type=""hidden"" id=""csrf"" name=""csrf_token"" value=""<?= $csrfToken ?>",source-indexed; NOT individually click-certified
frontend/pages/login.php,40,"<input type=""text"" id=""username"" name=""username"" autocomplete=""username"" class=""school-input"" placeholder=""Username"" required autofocus>",source-indexed; NOT individually click-certified
frontend/pages/login.php,43,"<input type=""password"" id=""password"" name=""password"" autocomplete=""current-password"" class=""school-input"" placeholder=""Password"" required style=""padding-right:2.5rem"">",source-indexed; NOT individually click-certified
frontend/pages/login.php,44,"<button type=""button"" id=""togglePw"" style=""position:absolute;right:0.75rem;top:50%;transform:translateY(-50%);background:none;border:none;color:var(--school-text-dim);cursor:pointer"">",source-indexed; NOT individually click-certified
frontend/pages/login.php,48,"<button type=""submit"" id=""loginBtn"" class=""btn-primary school-login-btn"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,48,"<button class=""school-nav-link active"" data-section=""overview"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,49,"<button class=""school-nav-link"" data-section=""library"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,50,"<button class=""school-nav-link"" data-section=""catalog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,51,"<button class=""school-nav-link"" data-section=""attendance"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,52,"<button class=""school-nav-link"" data-section=""analytics"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,53,"<button class=""school-nav-link"" data-section=""takers"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,59,"<button class=""school-theme-toggle"" id=""themeToggle"" onclick=""toggleTheme()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,73,"<a href=""/backend/auth/logout.php"" class=""school-logout-btn"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,104,"<button class=""btn-secondary btn-sm"" onclick=""Mezmur.migrateSchema()"" title=""Align the database with the current code (safe, idempotent)"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,113,"<button class=""quick-tile qa-primary"" onclick=""Mezmur.quickReview()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,116,"<button class=""quick-tile"" onclick=""Mezmur.quickLibrary()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,119,"<button class=""quick-tile qa-accent2"" onclick=""Mezmur.quickAnalytics()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,122,"<button class=""quick-tile qa-warning"" id=""mzQaTakers"" onclick=""Mezmur.quickTakers()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,215,"<button id=""mzAddBtn"" class=""btn-primary"" onclick=""Mezmur.openAdd()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,243,"<input id=""mzSearch"" class=""school-input"" type=""search"" placeholder=""Search by title or lyrics…"" autocomplete=""off"" aria-label=""Search hymns"" role=""searchbox"" aria-controls=""mzTbody"" aria-describedby=""mzSearchStatus"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,252,"<select id=""mzCategoryFilter"" class=""school-input"" aria-label=""Filter by category"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,255,"<select id=""mzZemarianFilter"" class=""school-input"" aria-label=""Filter by singer"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,258,"<select id=""mzStatusFilter"" class=""school-input"" aria-label=""Filter by status"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,263,"<select id=""mzLengthFilter"" class=""school-input"" aria-label=""Filter by length"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,268,"<select id=""mzLanguageFilter"" class=""school-input"" aria-label=""Filter by language"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,308,"<button class=""btn-secondary btn-sm mz-cmgr-tab active"" id=""mzMgrCatTabBtn"" onclick=""Mezmur.mgrTab('categories')"" aria-pressed=""true"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,309,"<button class=""btn-secondary btn-sm mz-cmgr-tab"" id=""mzMgrZemTabBtn"" onclick=""Mezmur.mgrTab('zemarians')"" aria-pressed=""false"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,315,"<input id=""mzMgrMainName"" class=""school-input"" maxlength=""50"" placeholder=""New main category name…"" autocomplete=""off"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,316,"<button id=""mzMgrMainAdd"" class=""btn-primary btn-sm"" onclick=""Mezmur.mgrAddMain()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,322,"<input type=""file"" id=""mzMgrFile"" accept=""image/jpeg,image/png,image/webp"" class=""is-hidden"" aria-hidden=""true"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,328,"<input id=""mzMgrZemName"" class=""school-input amharic"" maxlength=""100"" placeholder=""የዘማሪያን ስም (በአማርኛ)…"" autocomplete=""off"" aria-label=""New singer name in Amharic"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,329,"<button id=""mzMgrZemAdd"" class=""btn-primary btn-sm"" onclick=""Mezmur.mgrAddZem()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,351,"<select id=""mzSubSection"" class=""school-input"" aria-label=""Filter by section"" onchange=""Mezmur.loadSubmissions()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,355,"<input id=""mzSubFrom"" class=""school-input"" type=""date"" aria-label=""From date"" onchange=""Mezmur.loadSubmissions()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,357,"<input id=""mzSubTo"" class=""school-input"" type=""date"" aria-label=""To date"" onchange=""Mezmur.loadSubmissions()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,358,"<button class=""btn-secondary"" type=""button"" onclick=""Mezmur.exportSubmissions()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,359,"<button class=""btn-secondary"" type=""button"" onclick=""Mezmur.loadSubmissions()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,360,"<button class=""btn-secondary"" type=""button"" onclick=""Mezmur.printQrRoster()"" title=""Printable QR tiles for this section — scanned by takers in the mobile app"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,366,"<button class=""sub-tab active"" id=""mzSubTabDraft"" type=""button"" role=""tab"" aria-selected=""true"" onclick=""Mezmur.switchSubTab('draft')"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,367,"<button class=""sub-tab"" id=""mzSubTabSubmitted"" type=""button"" role=""tab"" aria-selected=""false"" onclick=""Mezmur.switchSubTab('submitted')"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,368,"<button class=""sub-tab"" id=""mzSubTabInsights"" type=""button"" role=""tab"" aria-selected=""false"" onclick=""Mezmur.switchSubTab('insights')"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,370,"<input autocomplete=""off"" type=""hidden"" id=""mzSubTabStatus"" value=""draft"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,412,"<select id=""mzViewSection"" class=""school-input mz-view-select"" aria-label=""Section"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,415,"<button class=""btn-secondary"" onclick=""Mezmur.viewSheet()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,416,"<button class=""btn-secondary"" onclick=""window.print()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,417,"<button class=""btn-secondary"" onclick=""Mezmur.closeSheet()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,446,"<button class=""btn-secondary"" onclick=""Mezmur.exportCsv()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,453,"<select id=""mzAnSection"" class=""school-input"" aria-label=""Filter by section"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,456,"<input id=""mzAnFrom"" class=""school-input"" type=""date"" aria-label=""From date"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,457,"<input id=""mzAnTo"" class=""school-input"" type=""date"" aria-label=""To date"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,458,"<input id=""mzAnSearch"" class=""school-input"" type=""search"" placeholder=""Search member…"" aria-label=""Search member"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,459,"<input id=""mzAnMinRate"" class=""school-input"" type=""number"" min=""0"" max=""100"" placeholder=""Min rate %"" aria-label=""Minimum attendance rate percent"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,460,"<input id=""mzAnMinAtt"" class=""school-input"" type=""number"" min=""0"" placeholder=""Min attended"" aria-label=""Minimum days attended"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,461,"<button class=""btn-primary"" onclick=""Mezmur.runAnalytics()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,531,"<button class=""btn-primary"" onclick=""Mezmur.openTakerModal()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,564,"<button class=""btn-secondary btn-sm"" onclick=""Mezmur.closeModal()"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,566,"<input type=""hidden"" id=""mzHymnId"" value=""0"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,569,"<input id=""mzTitle"" class=""school-input"" maxlength=""255"" autocomplete=""off"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,575,"<select id=""mzHymnMainCat"" class=""school-input"" aria-label=""Category"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,579,"<select id=""mzHymnSubCat"" class=""school-input"" aria-label=""Sub-category"" disabled>",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,582,"<button type=""button"" class=""btn-secondary btn-sm catalog-manage"" onclick=""Mezmur.openCatalog('categories')"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,586,"<button type=""button"" id=""mzZemPickBtn"" class=""school-input mz-pick-btn"" aria-haspopup=""listbox"" aria-labelledby=""mzZemLbl"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,588,"<button type=""button"" class=""btn-secondary btn-sm catalog-manage"" onclick=""Mezmur.openCatalog('zemarians')"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,592,"<select id=""mzLength"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,599,"<select id=""mzLanguage"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,607,"<button type=""button"" class=""mz-ed-btn"" data-cmd=""bold"" title=""Bold (Ctrl+B)"" aria-label=""Bold"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,608,"<button type=""button"" class=""mz-ed-btn"" data-cmd=""italic"" title=""Italic (Ctrl+I)"" aria-label=""Italic"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,609,"<button type=""button"" class=""mz-ed-btn"" data-cmd=""underline"" title=""Underline (Ctrl+U)"" aria-label=""Underline"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,611,"<button type=""button"" class=""mz-ed-btn"" data-cmd=""section"" title=""Insert section header (e.g. Verse 1)"" aria-label=""Insert section header"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,613,"<input id=""mzSecPopInput"" maxlength=""60"" placeholder=""Section name (e.g. Verse 1)"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,614,"<button type=""button"" class=""btn-primary btn-sm"" id=""mzSecPopOk"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,615,"<button type=""button"" class=""btn-secondary btn-sm"" id=""mzSecPopCancel"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,619,"<textarea id=""mzLyrics"" class=""is-hidden"" aria-hidden=""true"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,623,"<button class=""btn-primary btn-block"" id=""mzSaveBtn"" onclick=""Mezmur.save()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,632,"<button class=""btn-secondary btn-sm"" onclick=""Mezmur.closeImageDialog()"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,640,"<button class=""btn-secondary btn-sm"" id=""mzImgCancel"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,641,"<button class=""btn-primary btn-sm"" id=""mzImgUpload"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,651,"<button class=""btn-secondary btn-sm"" onclick=""Mezmur.closeColorDialog()"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,658,"<input type=""color"" id=""mzGradStart"" value=""#4f46e5"" aria-label=""Gradient start color"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,659,"<input type=""color"" id=""mzGradEnd"" value=""#7c3aed"" aria-label=""Gradient end color"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,660,"<button type=""button"" class=""btn-secondary btn-sm"" id=""mzGradAuto"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,663,"<input type=""range"" id=""mzGradStartOp"" min=""20"" max=""100"" step=""1"" value=""100"" aria-label=""Start color opacity"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,664,"<input type=""range"" id=""mzGradEndOp"" min=""20"" max=""100"" step=""1"" value=""100"" aria-label=""End color opacity"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,667,"<button type=""button"" class=""btn-secondary btn-sm"" id=""mzRemoveImg"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,669,"<button type=""button"" class=""btn-secondary btn-sm"" onclick=""Mezmur.closeColorDialog()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,670,"<button type=""button"" class=""btn-primary btn-sm"" id=""mzGradSave"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,682,"<button class=""btn-secondary btn-sm"" id=""mzSysDialogNo"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,683,"<button class=""btn-primary btn-sm"" id=""mzSysDialogYes"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,693,"<button class=""btn-secondary btn-sm"" onclick=""Mezmur.closeView()"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,718,"<button class=""btn-secondary btn-sm"" onclick=""Mezmur.syncClose()"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,721,"<input type=""hidden"" id=""mzSyncHymnId"" value=""0"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,730,"<button type=""button"" class=""btn-primary btn-sm"" id=""mzSyncPlay"" onclick=""Mezmur.syncPlayPause()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,734,"<input type=""range"" id=""mzSyncSeek"" min=""0"" max=""1000"" value=""0"" aria-label=""Seek audio"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,735,"<button type=""button"" class=""btn-secondary btn-sm"" onclick=""Mezmur.syncStamp()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,749,"<button type=""button"" class=""btn-secondary btn-sm"" onclick=""Mezmur.syncReset()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,753,"<button type=""button"" class=""btn-secondary btn-sm"" onclick=""Mezmur.syncClose()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,754,"<button type=""button"" class=""btn-primary btn-sm"" id=""mzSyncSave"" onclick=""Mezmur.syncSave()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,771,"<button class=""btn-secondary btn-sm"" onclick=""Mezmur.closeAudio()"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,773,"<input type=""hidden"" id=""mzAudioHymnId"" value=""0"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,783,"<button type=""button"" class=""btn-primary btn-sm is-hidden"" id=""mzAudioListenBtn"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,791,"<input type=""file"" id=""mzAudioFile"" accept=""audio/*,.mp3,.m4a,.ogg,.wav,.aac,.opus"" class=""is-hidden"" aria-hidden=""true"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,793,"<button class=""btn-primary btn-sm"" id=""mzAudioPickBtn"" onclick=""Mezmur.audioPick()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,796,"<button class=""btn-secondary btn-sm is-hidden"" id=""mzAudioSyncBtn"" onclick=""Mezmur.syncOpen()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,799,"<button class=""btn-secondary btn-sm is-hidden"" id=""mzAudioRemoveBtn"" onclick=""Mezmur.audioRemove()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,824,"<button class=""btn-secondary btn-sm"" onclick=""modal('mzTakerModal',false)"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,828,"<input id=""mzTkName"" class=""school-input"" maxlength=""150"" autocomplete=""off"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,832,"<input id=""mzTkUser"" class=""school-input"" maxlength=""50"" autocomplete=""off"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,836,"<input id=""mzTkPass"" class=""school-input"" type=""password"" minlength=""12"" maxlength=""72"" autocomplete=""new-password"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,839,"<button class=""btn-primary btn-block"" id=""mzTkSaveBtn"" onclick=""Mezmur.createTaker()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,848,"<button class=""btn-secondary btn-sm"" onclick=""modal('mzReviewModal',false)"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,850,"<input type=""hidden"" id=""mzRvId"" value=""0"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,854,"<select id=""mzRvDecision"" class=""school-input"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,862,"<textarea id=""mzRvNotes"" class=""school-input"" rows=""4"" maxlength=""500"" placeholder=""What should the taker fix or confirm?"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,865,"<button class=""btn-primary btn-block"" id=""mzRvSaveBtn"" onclick=""Mezmur.submitReview()"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,874,"<button class=""btn-secondary btn-sm"" onclick=""modal('mzPacketModal',false)"" aria-label=""Close dialog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,885,"<button type=""button"" id=""mzPArtBtn"" class=""mz-player-art"" aria-label=""Open now playing"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,895,"<button type=""button"" id=""mzPShuffle"" title=""Shuffle"" aria-pressed=""false"" aria-label=""Shuffle"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,896,"<button type=""button"" id=""mzPPrev"" title=""Previous"" aria-label=""Previous hymn"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,897,"<button type=""button"" id=""mzPBack"" title=""Back 15 seconds"" aria-label=""Back 15 seconds"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,898,"<button type=""button"" id=""mzPPlay"" class=""mz-player-play"" title=""Play"" aria-label=""Play"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,899,"<button type=""button"" id=""mzPFwd"" title=""Forward 15 seconds"" aria-label=""Forward 15 seconds"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,900,"<button type=""button"" id=""mzPNext"" title=""Next"" aria-label=""Next hymn"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,901,"<button type=""button"" id=""mzPRepeat"" title=""Repeat off"" aria-pressed=""false"" aria-label=""Repeat"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,905,"<input type=""range"" id=""mzPSeek"" min=""0"" max=""1000"" value=""0"" aria-label=""Seek"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,910,"<button type=""button"" id=""mzPLyricsBtn"" title=""Lyrics"" aria-pressed=""false"" aria-label=""Lyrics"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,911,"<button type=""button"" id=""mzPQueueBtn"" title=""Queue"" aria-pressed=""false"" aria-label=""Queue"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,912,"<button type=""button"" id=""mzPRate"" class=""mz-p-rate"" title=""Playback speed"" aria-label=""Playback speed"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,913,"<button type=""button"" id=""mzPMute"" title=""Mute"" aria-pressed=""false"" aria-label=""Mute"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,914,"<input type=""range"" id=""mzPVol"" min=""0"" max=""100"" value=""100"" aria-label=""Volume"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,919,"<button type=""button"" id=""mzPClose"" title=""Close player"" aria-label=""Stop and close player"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,926,"<button type=""button"" id=""mzNpClose"" aria-label=""Close now playing"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,932,"<button type=""button"" id=""mzNpTabLyrics"" class=""mz-np-tab active"" role=""tab"" aria-selected=""true"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,933,"<button type=""button"" id=""mzNpTabQueue"" class=""mz-np-tab"" role=""tab"" aria-selected=""false"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,942,"<button class=""school-bottom-nav-btn active"" data-section=""overview"" aria-label=""Overview"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,943,"<button class=""school-bottom-nav-btn"" data-section=""library"" aria-label=""Hymn Library"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,944,"<button class=""school-bottom-nav-btn"" data-section=""catalog"" aria-label=""Catalog"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,945,"<button class=""school-bottom-nav-btn"" data-section=""attendance"" aria-label=""Attendance"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,946,"<button class=""school-bottom-nav-btn"" data-section=""analytics"" aria-label=""Analytics"">",source-indexed; NOT individually click-certified
frontend/pages/mezmur_dept.php,947,"<button class=""school-bottom-nav-btn"" data-section=""takers"" aria-label=""Attendance takers"">",source-indexed; NOT individually click-certified
index.html,79,"<button id=""mobile-menu-btn"" class=""md:hidden text-white"">",source-indexed; NOT individually click-certified
index.html,87,"<a href=""#home"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,88,"<a href=""#about"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,89,"<a href=""#programs"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,90,"<a href=""#schedule"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,91,"<a href=""#gallery"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,92,"<a href=""#contact"" class=""text-white hover:text-yellow-400 transition"">",source-indexed; NOT individually click-certified
index.html,98,"<a href=""#home"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.html,99,"<a href=""#about"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
index.html,100,"<a href=""#programs"" class=""block text-white hover:text-yellow-400 py-2 transition"">",source-indexed; NOT individually click-certified
